x,y
8.355629260671060181e+10,1.422098014818389114e-10
5.734296039432862091e+10,1.218281806621484292e-10
5.979068368086377716e+10,8.846054571504596205e-11
7.984530790694046021e+10,8.745662469693783642e-11
6.002708791521582794e+10,8.005459301705827954e-11
8.391469418518316650e+10,8.407470021938012374e-11
8.009446803075106812e+10,1.085250607406523543e-10
8.723719919396086121e+10,1.110955957624941642e-10
5.642697141768622589e+10,7.749579035445083786e-11
8.163917259067625427e+10,7.397942880020448735e-11
6.272143843468405151e+10,8.778328920024291160e-11
6.083130445718173981e+10,9.790348685571192193e-11
7.036752477923648071e+10,9.132186730235520592e-11
7.531466476820581055e+10,6.927300892856127878e-11
6.768049492492584991e+10,6.695307895059219094e-11
6.473320407047397614e+10,6.202229465488783702e-11
8.248613447318084717e+10,6.580405381610778083e-11
7.603307433212440491e+10,5.913683982992756921e-11
7.201526677448065186e+10,6.811127990388384895e-11
9.663449694455484009e+10,6.259199373865116226e-11
1.047967142921032104e+11,5.815649056659576445e-11
7.212390098242347717e+10,6.512054744047663868e-11
9.510106913016976929e+10,7.247907142780966201e-11
7.331122593912915039e+10,5.759881680459526184e-11
1.168451999754125824e+11,6.392706819977531699e-11
1.162549827618739929e+11,6.227805735176779662e-11
9.039092227949905396e+10,5.390404945967353395e-11
8.893167016236663818e+10,4.777348094815650023e-11
9.113478600971754456e+10,5.532541499506709619e-11
1.043344303012685852e+11,5.575460242619109295e-11
1.121511475669261017e+11,5.558583436722539621e-11
1.291387687579855347e+11,4.741775070379110443e-11
1.105648351484534454e+11,4.768683514222189390e-11
1.437866294675669250e+11,5.387227477888028744e-11
1.315943842950931396e+11,5.594246824786944550e-11
1.739769464866328430e+11,4.358916819803926481e-11
1.901586312395657349e+11,5.615148673273135912e-11
1.640914615120238037e+11,4.902293022397817015e-11
1.623023088040170898e+11,5.286585844937055371e-11
2.500264178731638794e+11,3.906594532168181514e-11
2.015743167216313171e+11,3.582638540181390505e-11
2.525781744498430176e+11,4.756957666705065118e-11
2.050292204727759399e+11,4.234551071085357674e-11
2.980390007133546753e+11,4.104950165041367883e-11
2.399589772737393799e+11,3.514974666709964265e-11
2.664198344984583130e+11,3.793347230090935224e-11
3.686128937480735474e+11,3.474421793131099263e-11
2.944809165390816040e+11,4.085388675412429290e-11
2.804326092152869263e+11,3.697343131208947351e-11
2.712756527058219910e+11,4.624964781573370436e-11
3.116233423902388916e+11,3.745762128238599587e-11
3.950262912946000366e+11,3.604935782941123237e-11
3.605432880578169556e+11,2.988371296752839398e-11
3.403229393868546143e+11,4.143180925510463022e-11
3.495375056742748413e+11,3.544714165346144117e-11
4.972433202156896362e+11,4.027038716182282060e-11
5.178557118674799194e+11,2.962725439430123319e-11
5.025420330062648926e+11,4.016874985941757000e-11
7.382355668557669678e+11,2.660909355174430510e-11
6.371151008924622803e+11,2.597496925299843229e-11
6.328534877486228027e+11,2.505822515023044409e-11
8.508335602557194824e+11,3.168920514923973464e-11
8.874287446902716064e+11,3.625803074440029903e-11
1.149347515331423096e+12,2.655725991948135209e-11
1.063580164822219116e+12,3.000880923222376990e-11
1.207440636749844482e+12,3.134054667358945499e-11
1.109763033887842041e+12,2.158328620520248303e-11
1.353202454206612549e+12,2.760463652374537119e-11
1.379940340679676514e+12,2.356312319177549877e-11
1.572261670441925293e+12,2.036983646145529870e-11
1.386416449280466553e+12,1.729544087714728349e-11
1.291533881465053955e+12,2.293905050317300502e-11
1.327106220487105469e+12,1.895549925236097676e-11
1.886649315632738281e+12,1.915101219285809922e-11
1.989615549959531250e+12,1.593519030519872458e-11
1.622239095199234375e+12,2.141680419052444472e-11
2.106564738183797852e+12,1.537144763893083843e-11
2.427689966786604980e+12,1.643128960607344089e-11
1.985048439018496826e+12,1.385402859493128286e-11
2.383796801435592773e+12,1.639516547929452274e-11
1.959871025349371094e+12,1.403188529589575923e-11
2.929300616579395508e+12,1.237158129224048527e-11
2.827500565158565430e+12,1.230677728854338034e-11
2.584644908158212891e+12,1.072546724765533592e-11
2.976848988979186523e+12,1.240019839802627466e-11
2.432615549360737305e+12,1.202505212339163490e-11
2.703227589292712402e+12,8.591936608677859210e-12
2.418660051654353516e+12,7.633320023526271157e-12
2.979575835387916016e+12,8.983547173811305119e-12
2.881506964235295898e+12,9.973950251787230008e-12
2.732623998149005371e+12,6.529431368991623738e-12
2.983248785859562500e+12,7.496821226618135983e-12
2.413182382642048828e+12,6.847885168381470088e-12
2.645252112120079102e+12,7.180709280695478993e-12
3.257861564905632324e+12,6.794763760273315992e-12
3.507727835425989746e+12,5.552369777602109036e-12
2.514350904228199219e+12,5.537186665292561999e-12
3.058363068275980957e+12,4.308907335283396420e-12
2.662926878268025879e+12,5.135463903154714022e-12
2.967424778787690430e+12,3.150553375583870029e-12
2.309176746815454102e+12,4.299242296043900759e-12
2.840079455776790039e+12,3.040204900849142007e-12
2.653326521355578613e+12,3.442701317111606446e-12
2.820417969764016602e+12,2.453103537184348747e-12
2.608910365180002930e+12,2.274682115054135181e-12
2.727886121627797363e+12,2.405178114000882242e-12
2.528538312521422363e+12,2.656584980196998498e-12
1.988197191877839355e+12,1.940069930431349680e-12
1.766695160053509277e+12,2.435908965614182005e-12
2.273189614573972168e+12,2.401733587591287698e-12
1.546026592516004639e+12,2.154647686122209309e-12
1.649889015526877197e+12,1.554038735456435543e-12
1.672960076617660156e+12,1.454860079125367582e-12
1.302262124549705811e+12,1.874582356746790037e-12
1.258975290994569824e+12,1.342775519730003945e-12
1.251543425633537842e+12,1.206184276802132578e-12
1.491698272342741943e+12,1.322158824715190992e-12
1.024707958331258911e+12,1.350311844219415085e-12
1.013163938214172119e+12,1.544807058309291252e-12
1.065965152390723633e+12,1.058237488787335276e-12
1.026168443241849243e+12,1.029872904359589978e-12
9.728992770016586914e+11,1.091355717091253525e-12
9.162625573313394775e+11,8.943654211064108132e-13
6.792529461486204834e+11,1.139410564887856979e-12
8.221031168157775879e+11,1.117166636757659979e-12
6.972091586102346191e+11,9.659788032121527524e-13
6.558098059232722168e+11,9.738673349689846911e-13
5.121736778829710083e+11,7.531329693747241591e-13
3.757544159906455078e+11,8.878246449230800417e-13
3.459433593097377319e+11,8.242202129235822253e-13
4.149690309124156494e+11,1.103428199188007164e-12
3.111672379475528564e+11,9.981656046779291750e-13
3.127661189130526123e+11,9.762994526651382457e-13
2.360783418053484802e+11,9.662877619448103842e-13
2.634009194720705566e+11,8.507554945976036793e-13
2.057720012539063721e+11,7.561951302410618620e-13
2.067231860644414673e+11,9.901371962788446693e-13
1.825851708518780212e+11,7.341513022716701019e-13
1.913215408755095825e+11,7.166093199054601669e-13
1.416708827007087402e+11,6.822886216150234806e-13
1.524819350651497192e+11,7.155268410623531447e-13
1.324671742543533478e+11,1.048031879145751480e-12
1.632932234589245605e+11,7.999867078830784133e-13
1.269749146411622009e+11,9.737785472819263991e-13
1.454950817819398804e+11,8.464721577490354062e-13
1.160986512507394867e+11,7.644940890808038900e-13
1.067101161467850952e+11,1.098608212143809565e-12
1.460049482944364014e+11,8.937476866585986678e-13
1.009703307171000977e+11,7.270469215617873918e-13
8.353028483685961914e+10,8.895970077419314623e-13
9.850391157151336670e+10,8.132620135853619991e-13
9.517322942085527039e+10,7.850255401310141287e-13
7.632544847712004089e+10,1.118963709041156216e-12
7.379815514851127625e+10,9.222489159217523708e-13
9.976629774316267395e+10,1.099673910656783238e-12
6.736097961119879913e+10,9.611784011594665318e-13
6.236350018287731934e+10,1.127933602523540519e-12
7.849113174041099548e+10,1.082765664602181138e-12
5.291925126079428101e+10,1.158534136573937657e-12
5.673673831231225586e+10,1.150629346141855689e-12
5.227527359521684265e+10,9.671084832907260989e-13
4.717068960176143646e+10,8.082871710457742210e-13
6.248043678330494690e+10,8.477475063981341657e-13
4.293050082440579987e+10,1.213974145450406160e-12
5.342097937534989166e+10,9.374762767332818794e-13
3.833397591684741211e+10,1.151260394683475047e-12
4.337713632867105103e+10,9.055174010681131989e-13
4.376975031325294495e+10,8.794488767083786946e-13
3.954563710610171509e+10,8.867183895913079335e-13
3.163003051539025879e+10,9.179935608702381548e-13
3.527589390629237366e+10,1.256803535359074295e-12
3.511842252867790985e+10,1.174427389295681864e-12
2.692431184224042511e+10,1.027473618331728865e-12
3.410255060451436996e+10,1.144798455073451544e-12
2.477658911476007080e+10,1.448269512732271719e-12
2.772114034761854935e+10,1.211081277418445137e-12
1.982412626507789230e+10,1.461955911283425756e-12
2.368689064903305817e+10,1.302060796461534057e-12
2.247766199193582916e+10,1.665935855716729724e-12
2.625223430351916885e+10,1.940028486498311036e-12
2.113098493761359787e+10,2.434534392579692954e-12
2.598217789496472168e+10,2.618588102868767142e-12
2.701516148276065063e+10,2.275118862139544994e-12
2.250376805059887695e+10,3.279550256102909720e-12
2.052443866492150116e+10,3.247601981943181138e-12
2.963214557384102631e+10,3.315081113352456355e-12
2.339121797805302048e+10,4.093279820354906284e-12
2.233977005270059204e+10,3.235350059657479833e-12
2.700457568018803787e+10,3.102615928518522627e-12
2.551867619762188721e+10,3.035469498166787931e-12
2.987539745609629822e+10,3.459755171876136901e-12
3.551117567339011383e+10,3.329304616054051172e-12
4.180060186152760315e+10,2.899176810308958449e-12
3.828227313086643982e+10,2.830314893306435787e-12
3.230187088654523087e+10,2.544435377868802281e-12
4.907769117427869415e+10,2.661278359083781642e-12
3.597849962928140259e+10,3.489921447553512935e-12
4.453971997875714111e+10,2.427822469182730632e-12
4.080189447747708893e+10,2.835890494628958997e-12
5.357848210123209381e+10,2.757867125219543951e-12
5.331163303925131226e+10,3.249844440284481743e-12
5.064779925346617126e+10,3.227522304748141600e-12
5.605768472384375763e+10,2.205735871994904020e-12
5.833235059693373108e+10,2.633919305402903593e-12
7.983391504115806580e+10,2.056288046868488072e-12
6.468976800579172516e+10,2.034221438539550159e-12
8.344497492938539124e+10,2.730451985002890243e-12
6.733115833255322266e+10,2.358623241252928286e-12
8.694990134615992737e+10,2.714547825688168969e-12
9.701918376507237244e+10,2.603620278297575630e-12
7.354978010343923950e+10,2.032584339069775836e-12
7.735243425047998047e+10,2.480385646797782313e-12
1.083969347425492096e+11,2.004653259709671206e-12
9.814333381138162231e+10,2.418748621945529345e-12
1.424253180323928528e+11,2.362545697053778353e-12
1.026438755257512970e+11,2.119990203774731542e-12
1.379603332309657593e+11,1.905046492585967088e-12
1.240760937921348724e+11,1.697680515117884452e-12
1.203529281617172852e+11,1.670203510093550349e-12
1.806910735919839478e+11,2.280378891577285711e-12
1.419712573399542236e+11,2.563852878025684377e-12
1.612199263838733521e+11,2.188968807113119378e-12
2.021316421261991882e+11,1.973597716852091930e-12
1.473766985065987854e+11,2.116090215533237626e-12
1.928151476246314087e+11,2.173214078509119188e-12
2.585629723742821960e+11,1.632148909571652239e-12
2.656221240816284485e+11,1.766769150131910738e-12
2.287275211063068542e+11,2.293195096472275789e-12
2.377447340846320801e+11,1.676326446056463643e-12
2.733525890943533020e+11,1.749510362675323608e-12
3.221397806185173950e+11,1.866104309132701571e-12
2.638285361972275696e+11,2.583643016001956978e-12
2.847400910236401978e+11,2.208291324534481120e-12
2.810812846927380371e+11,2.511213759367213283e-12
3.956847486237734985e+11,1.902297468908881721e-12
4.664115772403643799e+11,2.606265990396196479e-12
3.653622005077301636e+11,2.394685435510090980e-12
4.585860697815778198e+11,2.220655988623043142e-12
3.598122824003245850e+11,2.586045174989209406e-12
4.754770540943314209e+11,2.678102108801443722e-12
4.984195358575281372e+11,2.224373711081336241e-12
6.066392405387734375e+11,2.097856159995365682e-12
4.921079878916202393e+11,2.440674926008604136e-12
5.660673592120847168e+11,2.470650459521852167e-12
6.618893425627888184e+11,2.642297437339756672e-12
7.400881997379102783e+11,2.392881718868493401e-12
8.071809158224880371e+11,2.243756456141516856e-12
5.709456817166251221e+11,2.271012844806387048e-12
6.017297266742219238e+11,2.147295707050380944e-12
6.740406753749040527e+11,2.360061359420490915e-12
8.058522112505632324e+11,3.215931710140940861e-12
6.855762082608138428e+11,3.247007270250323629e-12
8.258390014532224121e+11,3.194812675631264545e-12
1.015165001037815308e+12,3.418985144855051077e-12
9.973019212799444580e+11,3.917940908658500823e-12
9.654553807566690674e+11,3.394172815134581837e-12
1.051515043157543091e+12,3.975470452410878965e-12
7.420800798889216309e+11,3.068662652332219064e-12
9.560911422478691406e+11,3.795695631314292063e-12
8.836829009664191895e+11,3.632973016452489636e-12
9.851337141960546875e+11,4.347186115870347765e-12
1.149034985466799805e+12,4.192892334073548156e-12
8.200651138047471924e+11,4.441517247125963253e-12
1.062519504784774780e+12,4.916593000449010712e-12
8.673444889329484863e+11,4.474882007779280611e-12
8.358360150837235107e+11,4.476663668091603338e-12
1.120862908366131104e+12,5.615134557338498328e-12
1.191736152718497559e+12,4.185708130824809248e-12
9.740765427563601074e+11,6.433443369603967679e-12
9.660407501034057617e+11,5.650801893322727081e-12
1.037687394080531372e+12,7.345814162158294595e-12
9.954150242328317871e+11,6.626987821472053053e-12
8.483327908261164551e+11,6.776960577462021266e-12
8.826262879636752930e+11,5.744519309986431015e-12
9.669367522483208008e+11,5.665075005629169522e-12
8.430817961187542725e+11,7.693055252897171845e-12
9.778162887965667725e+11,6.237397727979041254e-12
8.032128254718736572e+11,9.424308067680662822e-12
9.099908122211441650e+11,9.257135162674762006e-12
7.611206916050620117e+11,9.084204624345282354e-12
9.805070121815013428e+11,7.590212221236646785e-12
7.104744240306008301e+11,1.027291341607579036e-11
1.058971521970329712e+12,9.615429873144863989e-12
8.822690889889317627e+11,8.025903369525991630e-12
7.631230801426118164e+11,9.323372626598507940e-12
9.949520775416134033e+11,9.974413338393349421e-12
6.743584235021428223e+11,9.855749741634124033e-12
8.461318188963996582e+11,1.166195991656010140e-11
9.123277385992795410e+11,1.159719917128085079e-11
7.333828641262165527e+11,1.145335877749076127e-11
6.411463865874353027e+11,1.314548323964181950e-11
5.890760158062143555e+11,1.186057714785608387e-11
5.336110691810460815e+11,1.181182553125447781e-11
5.302022723605757446e+11,1.407918944335452991e-11
5.568179823757333984e+11,1.210651376266742413e-11
4.446652269781708374e+11,9.899422729510530049e-12
6.323490610513326416e+11,1.400333760881522604e-11
6.163225357332305908e+11,1.497360912576844387e-11
4.428377397535074463e+11,1.202205320085130646e-11
4.725298455943575439e+11,1.287602937230875299e-11
4.699168818135402832e+11,1.229561758828475639e-11
3.949277793305174561e+11,1.073619984389947528e-11
3.665693687199573975e+11,1.552461042752503977e-11
3.022604737525037842e+11,1.585332032498261177e-11
2.936788485187642212e+11,1.709647990203525024e-11
2.958462801941249390e+11,1.590462615903571192e-11
2.757640715979413452e+11,1.184571695744158901e-11
2.779004210553676758e+11,1.451595223591481684e-11
1.826174021780668030e+11,1.743348280964763261e-11
1.867182782450254517e+11,1.589091119370609467e-11
2.005544699920881653e+11,1.376364689927870946e-11
1.649476509131199341e+11,1.887910698632862238e-11
2.193558157832557983e+11,1.992407777495689289e-11
1.969472918463582764e+11,1.566502543168404842e-11
1.610277480755599365e+11,1.406185206295386395e-11
1.703976285681258545e+11,1.547138778794235857e-11
1.733773692909066162e+11,1.568416765930396724e-11
